y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
2.0,-1.472,-4.182,1.978,-1.615,1.917,1.366,-1.311,0.105,3.632,-3.243,-3.612,-0.135,-3.233,-3.766,1.922,-1.215,-0.682,-1.146,-1.082,-4.953
1.0,-1.279,6.223,-1.059,0.471,-2.642,-2.94,-1.984,-2.591,-3.013,1.012,-2.88,-3.417,-0.814,0.907,-2.72,4.092,2.544,-1.23,0.639,-1.482
1.0,-3.89,3.257,1.823,2.206,-3.994,-0.183,1.239,3.938,-0.7,-3.933,-2.59,-0.282,0.914,1.38,-0.267,-1.461,1.906,-1.776,0.176,1.445
2.0,1.536,0.499,-1.25,-0.367,-3.897,-6.549,6.009,0.792,-1.25,1.834,5.704,-7.117,-5.055,6.496,-0.101,0.613,-1.22,-0.344,4.919,-2.874
0.0,-2.153,0.304,0.176,-4.233,3.334,-4.403,-2.981,1.539,2.451,-0.452,-0.072,1.422,-1.12,-0.795,0.445,-0.355,0.072,-0.361,-3.461,-3.532
0.0,-1.123,2.788,-2.067,-4.04,5.458,-4.422,1.348,-0.433,1.288,-2.992,-3.055,1.053,4.382,2.222,1.963,0.229,-2.306,0.024,-3.863,1.733
1.0,2.142,0.052,3.509,3.262,2.801,0.46,-6.544,8.991,4.409,-1.453,-5.656,-5.215,0.561,-0.399,-1.841,0.725,1.453,2.045,3.573,-0.149
1.0,-0.757,2.724,3.636,2.885,-0.47,-4.723,-0.107,3.746,4.336,-3.036,-2.874,-3.506,0.138,2.34,-0.301,0.007,0.421,1.675,-0.277,1.904
1.0,-4.319,1.474,-0.157,-0.257,-2.872,0.457,-0.954,1.569,2.857,-2.255,-5.822,0.141,2.585,-0.333,-1.15,1.445,-1.029,2.39,7.044,1.895
2.0,-4.024,1.04,2.491,-2.149,-4.323,3.524,-1.974,0.443,3.673,-2.812,1.316,1.999,-3.645,-3.11,-2.272,2.696,0.49,2.497,-1.172,1.323
0.0,0.075,-4.764,0.654,-2.606,2.873,-1.028,-4.092,3.467,-1.233,-3.195,4.936,-5.413,-5.551,-0.821,-0.798,1.283,1.644,-2.538,4.03,3.67
0.0,-1.814,4.538,-1.211,-1.707,2.94,2.456,0.091,0.478,3.709,3.513,-2.785,5.456,2.758,0.414,1.973,-3.672,-2.96,2.535,-1.706,0.582
1.0,0.108,0.929,0.591,4.441,-1.675,-1.537,0.959,-0.38,-1.419,1.068,-2.898,-2.635,1.076,0.396,-4.283,1.69,4.314,0.598,0.29,2.604
2.0,0.266,1.374,1.139,1.916,-3.304,2.893,-0.892,-0.8,1.349,-2.082,-2.175,3.795,-2.787,-1.386,-2.355,0.795,2.692,-0.21,-3.044,1.699
2.0,-3.085,-6.475,4.691,-3.694,1.767,2.661,-0.594,-2.695,1.685,-2.322,-3.845,3.604,-0.788,-1.868,-0.593,1.344,-0.03,-6.561,-1.705,-0.432
1.0,-1.38,-2.14,1.497,3.414,-0.721,0.66,-6.341,3.724,5.9,1.759,-1.609,-3.106,1.331,4.566,-1.972,0.49,1.788,-0.07,1.73,-0.569
2.0,0.463,-0.33,2.023,-0.792,-0.931,1.531,-0.296,-0.708,5.384,-0.803,-1.358,1.063,-6.431,-3.489,-0.74,-1.21,-0.096,0.94,-0.862,-5.673
2.0,2.423,-6.155,0.716,0.397,2.773,1.024,1.117,-2.287,-1.486,5.758,-0.845,0.782,-2.505,-4.854,1.156,7.147,-1.349,-5.317,0.676,6.163
1.0,-0.537,-0.45,-2.536,3.797,0.147,1.483,0.705,0.808,-1.742,-1.372,-6.123,-0.152,0.365,2.159,-1.971,-0.39,8.518,2.273,-1.411,3.285
1.0,-1.165,2.464,2.307,2.711,3.449,-2.081,-1.964,0.135,-1.791,0.382,-2.581,-2.673,-2.201,4.406,-2.189,-1.009,1.632,-1.524,-0.291,2.414
1.0,-0.363,-1.208,1.729,-4.291,0.893,-2.156,-5.728,2.6,3.746,-3.692,-1.876,-5.523,-0.762,1.465,-7.28,2.853,-0.172,2.372,5.04,2.294
0.0,2.008,2.724,2.176,0.281,-2.55,0.054,0.886,4.872,4.829,-1.766,3.725,-4.365,-5.814,-8.691,-2.608,6.802,0.161,-5.892,3.339,1.552
0.0,-0.449,0.382,1.685,-3.399,-1.227,-2.997,-3.494,-1.669,-2.317,1.564,-3.109,-1.862,1.055,-0.176,-0.514,-2.477,-2.629,1.908,-1.64,-2.904
0.0,-1.968,-0.807,-2.845,-0.149,-1.276,-2.706,-6.148,-4.423,-1.397,2.976,-1.494,0.388,3.539,1.637,1.418,-1.342,-1.346,3.784,0.616,-1.231
0.0,3.6,0.999,-2.633,2.226,-4.82,-5.577,-2.394,0.688,0.278,2.588,0.582,-0.005,-1.18,-1.518,0.412,2.674,-1.669,-1.892,1.574,1.981
0.0,0.188,1.77,-3.082,-2.377,3.097,0.236,-3.183,-0.692,-5.368,6.195,-0.601,-0.378,-0.012,-0.932,-1.248,2.061,-1.229,0.862,0.956,-4.196
1.0,0.548,4.383,1.134,-2.559,-2.197,-0.012,-0.716,-0.571,-1.357,0.735,-1.586,-3.688,-3.451,4.671,-8.334,0.016,1.735,-2.069,3.942,4.331
2.0,-0.659,-3.303,1.387,-2.65,-1.841,1.879,-0.692,1.089,4.031,-0.801,-4.139,-1.814,0.764,-1.884,-5.631,0.272,-1.894,-0.971,-1.264,-2.871
1.0,-1.378,0.863,4.479,1.199,-4.036,-3.302,-0.951,4.372,2.736,-5.247,1.199,-1.268,-0.046,0.833,-2.669,0.373,-0.277,-0.143,-2.744,1.609
1.0,-0.631,1.863,4.473,1.927,4.331,-2.184,-3.368,-1.209,-3.514,-1.251,-3.862,-0.912,-5.654,1.705,0.941,0.689,0.73,-1.581,4.731,-1.468
2.0,0.05,-4.676,2.536,0.872,-1.246,1.793,-2.883,-2.278,0.11,0.302,0.431,1.845,0.548,-1.482,-2.031,0.554,-1.824,1.397,-1.4,-0.044
2.0,-0.019,-3.145,3.739,1.238,4.135,2.02,-1.39,0.126,2.048,-4.559,3.822,3.852,-0.362,-6.452,3.118,3.627,-4.988,1.365,-0.352,-6.713
2.0,0.983,-4.241,3.578,-4.116,-5.347,-1.971,-0.001,-1.006,0.559,-0.872,4.374,3.049,-1.996,2.021,0.018,-1.795,-5.926,-0.652,-2.748,-3.157
1.0,-2.354,4.291,1.815,0.707,0.69,-3.603,-4.509,-2.411,-0.998,2.804,-2.159,0.267,-4.032,3.932,-4.461,0.905,1.875,-1.69,0.918,-1.072
0.0,-0.913,-1.264,-2.108,-3.048,-1.702,-1.161,0.564,4.551,0.442,-3.716,-1.458,1.618,-3.26,-5.184,-6.557,5.493,1.304,-0.734,0.535,3.427
0.0,-1.348,-3.506,-1.936,2.778,-2.845,-1.914,-6.505,-3.018,-0.828,3.064,3.057,-1.178,0.938,5.001,1.521,0.215,-0.827,4.411,-0.677,4.02
0.0,1.886,1.939,-0.698,0.59,-0.704,-7.097,-1.545,-0.536,1.738,1.311,1.862,-3.265,0.106,-3.119,1.195,1.81,-3.149,-2.686,1.739,-0.251
2.0,-2.994,0.732,2.433,0.686,-2.896,0.709,-6.161,1.211,-2.193,-2.038,-4.746,1.672,-2.739,-5.049,-0.439,-1.496,-0.251,3.563,-1.534,-0.007
1.0,-0.782,-0.077,5.37,2.854,-3.132,-1.479,-2.793,2.127,3.814,-4.228,-1.35,-0.231,1.583,-1.324,-0.425,6.049,-2.204,5.518,5.034,2.914
0.0,-0.456,4.938,1.747,0.231,5.255,0.778,-0.291,1.307,4.251,1.84,0.88,4.294,-0.361,6.8,2.115,-1.357,-2.445,0.417,-1.871,2.547
2.0,4.681,0.296,-0.127,0.607,0.953,-2.505,-0.941,1.77,-0.935,3.735,3.699,-5.206,-0.055,1.379,3.13,0.247,-0.409,-0.274,3.011,3.717
1.0,-3.544,2.011,-0.07,1.83,0.075,1.075,-0.327,-1.34,3.422,3.382,1.823,-2.187,3.437,0.511,-3.692,2.332,-1.88,-0.988,0.453,7.76
1.0,-1.651,4.116,2.166,-1.264,0.31,-8.883,-2.27,-7.284,-2.842,3.26,2.923,0.203,3.13,2.571,-3.3,0.801,-0.01,-2.163,3.28,1.47
2.0,0.672,-1.626,3.307,-0.4,-5.408,-0.427,-5.611,-2.163,-1.029,-3.771,-3.103,2.217,-1.276,-2.657,0.525,-0.914,-1.883,1.154,1.986,-1.559
1.0,0.778,2.862,4.142,-1.052,5.449,-0.442,-2.697,-0.568,-1.261,-1.371,0.186,-2.05,-3.361,6.162,4.053,2.53,0.397,-2.998,-0.491,3.981
1.0,-2.055,1.481,-2.202,-0.174,-4.777,-0.251,-0.243,0.532,0.252,-0.433,-4.247,3.481,-0.784,2.346,-2.414,3.366,5.565,-1.108,-4.242,3.25
2.0,-0.5,-2.234,-1.101,-6.086,-2.594,-2.13,-3.233,-2.903,-3.873,1.11,2.251,2.501,-4.711,-2.329,-1.07,-4.306,-2.967,2.079,-1.854,-2.549
1.0,0.027,7.187,4.054,-0.858,0.122,-4.831,-0.625,-5.729,-3.079,0.414,0.624,-2.016,-2.212,2.319,-5.061,2.801,2.822,2.216,2.245,2.066
0.0,0.656,-4.765,-3.82,-1.825,2.571,0.998,0.508,1.167,-5.556,0.162,1.489,-0.458,-1.884,0.487,-2.395,2.567,4.732,1.415,0.203,0.522
0.0,1.352,-0.547,-3.791,-3.369,4.419,0.302,-5.18,0.477,-4.297,2.257,-2.113,2.981,2.833,1.267,-7.789,0.181,-2.559,2.05,1.722,-1.51
1.0,1.565,0.298,3.092,-0.957,0.053,-0.078,-5.918,2.5,0.871,1.67,-0.775,-4.523,-3.109,-0.521,-5.848,2.065,-2.041,-1.197,-3.038,-0.875
2.0,-3.139,0.182,-1.606,-0.54,3.879,5.182,-3.542,-1.616,-2.409,-0.324,-7.777,-1.244,0.892,-3.366,-4.359,-4.838,0.207,-1.938,-3.909,-0.578
1.0,0.857,2.423,4.323,1.208,-1.478,-2.916,0.711,0.262,-3.055,-4.574,1.706,0.153,0.866,-4.247,-0.266,1.482,-2.643,3.475,-1.979,0.638
1.0,-6.849,0.541,1.405,5.728,-6.775,0.889,3.493,1.325,0.344,-0.361,-6.06,3.778,-1.45,-0.485,-4.222,-2.53,-2.203,-1.642,-1.584,-0.628
2.0,5.895,-1.886,-0.67,-1.086,1.942,0.988,-1.502,2.029,1.646,1.999,7.537,-5.772,-1.254,0.764,2.452,0.695,-2.52,-1.65,3.098,2.335
1.0,-4.58,-0.151,1.51,4.15,-1.349,-6.134,-1.649,-6.211,3.697,4.449,3.006,-4.51,0.204,-0.575,-6.181,-0.021,-3.616,-0.132,3.307,1.65
0.0,-2.209,8.819,1.933,-5.161,1.21,-2.275,1.496,-1.908,2.43,-0.575,-4.27,0.369,4.062,2.73,2.026,-4.439,-5.894,-0.059,1.885,-4.252
1.0,-1.493,-0.155,-0.724,1.389,2.264,0.16,2.419,-0.217,1.59,3.645,-0.752,-0.046,3.117,5.097,4.804,2.723,-1.534,-4.706,0.639,5.082
1.0,3.553,4.257,0.791,1.44,-1.847,-0.818,3.628,0.219,1.698,3.367,-4.286,-3.532,-2.179,0.603,-0.121,0.131,-0.849,2.241,-1.304,0.324
0.0,0.349,-1.515,4.656,-2.933,3.101,-2.119,2.026,3.548,-3.975,1.952,0.053,-3.11,-2.617,-2.356,-3.195,0.472,0.641,-6.372,0.588,-2.161
2.0,4.202,1.251,2.335,-0.968,-2.824,-3.227,-0.635,-1.886,-2.274,-1.742,2.166,-3.971,0.475,3.183,2.191,-2.248,-3.172,0.201,-1.138,-1.472
1.0,-3.803,-1.614,0.438,3.026,-6.432,-0.859,-0.608,-3.458,1.667,1.508,-0.505,0.083,1.599,4.299,-3.06,1.601,-2.942,-2.042,-2.187,-0.663
0.0,-1.58,-4.783,0.16,-3.819,4.429,0.922,-1.378,2.069,-3.491,-2.777,1.552,-3.96,-4.143,1.733,-1.879,-0.418,3.437,-0.154,1.285,4.854
0.0,4.206,0.92,-0.9,-2.214,-0.077,-3.763,-2.812,0.532,4.255,2.082,2.101,-2.439,1.193,-0.034,-5.783,7.3,-0.828,-3.599,-0.175,-3.006
1.0,0.936,-2.259,0.991,2.702,-2.162,-2.13,-2.803,-4.406,-0.106,-0.173,1.186,-5.173,1.313,1.21,-3.852,0.8,1.361,-3.341,1.365,8.828
0.0,-0.767,0.292,0.341,-5.068,2.401,1.598,-7.954,7.39,-4.465,1.551,-2.152,-0.083,-2.375,-3.889,-5.069,4.573,3.023,-1.275,3.711,3.985
0.0,-5.093,2.941,0.544,-6.821,3.614,-1.707,0.401,-1.026,-1.583,1.23,-2.75,4.238,2.527,-0.087,1.278,-7.762,2.221,4.806,-3.834,0.619
1.0,-0.553,2.426,1.63,-3.297,3.825,-4.166,-3.267,1.07,4.939,-4.665,-0.371,-5.879,2.412,0.508,-5.602,2.117,-2.493,4.762,3.383,3.337
2.0,1.998,-1.524,2.326,-9.544,0.693,0.455,-3.942,-6.24,0.214,-0.23,4.419,2.364,0.595,-0.845,1.335,-2.893,-2.719,-2.207,-2.825,5.022
1.0,-4.785,-0.013,-1.388,0.304,3.89,2.245,0.256,0.257,5.111,1.885,0.408,-3.493,-0.492,-1.296,-1.107,0.446,-5.054,-1.601,0.955,3.881
2.0,-4.309,3.874,5.488,1.806,7.045,-1.619,-2.777,-3.151,-2.273,3.027,1.625,-2.2,-2.98,5.365,1.394,0.306,1.164,-1.962,2.521,1.446
2.0,5.315,-1.461,-0.084,1.517,-2.204,-2.329,-2.569,-1.72,-2.0,1.181,-0.986,-3.467,-1.393,-0.376,3.257,1.395,-0.396,-4.835,2.949,3.152
2.0,2.98,-5.596,7.142,1.979,-5.742,-5.71,5.468,-1.807,-6.811,1.23,0.713,0.72,-4.978,-0.473,-4.406,6.031,3.041,-3.748,4.017,3.02
1.0,-0.059,4.605,-0.429,3.085,0.716,-2.496,-3.568,-0.639,-1.116,-1.239,-1.209,-2.932,0.309,2.325,-3.166,-0.253,1.537,2.904,-2.533,2.151
1.0,2.058,-0.235,3.579,5.646,3.929,-1.664,-5.541,-0.475,1.617,-2.544,-1.107,-6.007,-3.175,2.09,-3.189,-0.865,4.039,1.021,0.582,6.424
0.0,-1.522,-0.252,0.564,-3.716,0.028,2.014,-2.128,-1.295,-0.663,3.275,-3.578,4.983,-0.633,-0.417,1.107,-3.45,1.516,3.695,-6.148,0.068
1.0,-0.203,3.395,1.345,2.979,-2.592,-0.678,-1.269,1.302,2.123,-1.423,-0.22,1.638,3.046,-2.28,0.398,-2.764,-5.053,0.518,-2.885,-2.786
2.0,1.145,-4.028,4.41,-3.246,-2.398,-1.075,2.467,-1.384,-3.99,1.416,2.985,-1.811,-1.247,1.755,4.661,4.069,-0.585,-0.587,0.792,1.167
1.0,-1.769,4.432,1.313,0.299,-1.683,-4.218,2.619,-4.628,-0.116,3.507,-0.535,0.89,1.79,2.446,-7.637,-0.833,3.076,-2.329,0.732,2.264
1.0,-0.077,2.655,3.955,5.962,-5.837,2.81,-0.091,3.44,2.096,1.264,-5.297,2.768,-1.972,-3.359,-1.048,-4.266,-0.937,-1.397,-0.864,-5.263
0.0,0.134,3.428,-2.704,7.015,-3.316,-2.086,0.157,-7.935,1.973,3.721,-1.149,2.347,5.633,3.061,-0.833,-2.119,-7.401,-1.836,7.458,-2.316
0.0,-1.047,3.308,-0.708,2.534,0.853,4.612,-3.62,-3.364,3.311,7.487,-2.615,2.226,-2.831,-0.113,-1.471,-2.52,-1.927,4.673,-1.142,-1.667
0.0,4.772,-2.037,-2.943,0.394,-0.074,0.13,2.556,0.925,-1.657,1.407,-4.834,3.861,7.347,2.252,4.066,2.437,-3.749,-0.168,-1.003,1.023
1.0,-2.517,0.376,4.977,-5.033,2.601,-0.378,-2.903,0.744,-3.851,-4.87,-2.949,0.297,-6.679,-2.65,-6.656,-1.431,1.919,-1.217,-0.226,1.819
2.0,-0.468,-3.365,4.496,-6.573,-5.397,-5.247,7.101,-0.999,-4.466,-1.556,9.207,-2.701,-6.067,8.023,1.541,4.526,-0.579,2.185,4.853,-3.326
2.0,-1.141,0.218,0.375,2.427,2.785,1.945,-1.926,3.544,-0.902,-1.018,-5.18,-1.915,-5.311,2.94,-0.867,-1.058,3.95,-1.42,-1.574,1.749
0.0,-1.375,4.524,-0.029,-4.272,2.458,-1.966,-1.298,-3.139,3.646,1.585,-3.288,2.527,-0.463,-0.683,0.017,-4.272,-1.931,-0.595,-2.034,-8.376
1.0,-1.499,6.087,1.952,-0.806,-5.476,-2.766,-3.974,-3.999,-3.567,-1.896,-3.85,2.79,-5.408,2.02,-3.133,4.091,3.205,-1.698,-1.853,-4.639
2.0,1.726,0.996,-1.713,-3.023,-2.221,-3.729,1.368,-2.956,-0.247,1.572,0.012,0.393,-1.331,1.127,1.301,0.028,-1.308,-5.148,-0.603,5.128
1.0,1.598,4.773,-2.428,-3.716,0.432,0.373,-0.521,-3.584,3.91,1.669,-2.029,-5.142,3.949,2.119,-1.445,-0.007,-1.728,3.802,2.167,1.034
1.0,-2.381,-0.394,4.559,1.803,-2.659,-2.524,-3.108,3.472,6.856,-4.675,-2.68,1.633,2.046,-3.135,-0.462,1.212,-2.083,4.77,6.176,-0.416
2.0,4.848,-0.477,2.386,-1.545,1.592,-0.218,0.807,-6.41,-3.591,-0.381,0.678,-3.776,-1.573,1.45,4.632,0.534,-5.731,3.187,-5.935,0.728
2.0,2.249,-2.868,2.957,-0.207,-2.378,-0.031,1.578,-1.3,-4.759,3.179,2.216,-3.411,-1.151,1.087,3.047,3.037,-1.109,-0.521,4.131,2.518
2.0,3.131,-0.851,1.627,-2.759,-0.867,-3.247,-0.357,1.842,-0.71,0.694,3.949,-2.398,-0.739,0.102,0.854,-0.487,1.795,-2.17,3.464,2.309
1.0,-0.852,2.732,-1.093,0.442,-1.291,0.403,2.197,-0.832,-1.237,-0.054,-6.557,0.342,-1.248,-2.326,-5.884,1.775,4.43,-2.31,3.731,0.561
0.0,3.536,-2.949,-3.289,-0.062,-0.543,-1.004,-3.417,-0.368,0.995,6.798,-3.974,-1.2,0.163,-0.082,2.688,2.845,2.363,4.539,-1.455,-3.402
1.0,-2.056,-0.364,0.282,-1.082,-0.424,-0.925,-0.484,2.249,7.756,-1.411,-0.906,-5.897,1.988,0.872,-5.16,-0.375,-0.034,-0.748,-3.233,1.767
1.0,-2.44,1.176,1.202,5.908,-4.071,-1.093,2.581,0.857,2.652,2.249,-0.314,-0.376,-0.204,4.872,-2.157,1.275,-1.729,-1.522,-1.384,2.281
0.0,3.335,0.368,-1.557,-0.441,0.47,-3.586,-4.087,1.188,1.287,0.877,2.092,-3.946,-2.464,-0.355,-1.873,1.236,-0.136,-2.219,2.76,2.532
1.0,-2.09,1.146,0.535,3.568,-3.805,-2.355,1.225,5.015,3.029,-1.861,-6.718,-1.767,-0.376,3.786,-2.468,-1.624,0.658,-0.737,0.234,1.125
1.0,-4.194,6.226,0.675,-0.132,-2.925,-3.754,1.957,3.17,-1.5,-4.344,-0.404,2.308,2.793,2.258,2.647,3.972,-1.88,1.812,6.189,8.743
1.0,-2.106,4.44,0.795,0.239,2.31,1.298,0.676,-4.259,0.228,2.936,-0.518,-3.225,0.193,2.33,-4.644,1.192,3.496,-4.308,2.477,3.968
1.0,-1.75,1.013,1.494,2.185,5.853,-2.089,-2.823,0.868,-1.205,1.354,-1.623,-0.227,-0.757,1.312,0.657,0.797,-0.547,0.282,1.493,0.229
1.0,-0.681,1.675,-1.587,2.486,1.648,-2.015,-1.309,2.441,0.806,1.821,-6.074,1.168,0.223,5.918,2.931,1.485,5.01,-4.085,0.712,1.111
0.0,-1.104,-1.007,-4.063,1.85,-0.391,-1.409,-4.554,-3.895,1.005,3.639,-3.518,-2.329,3.754,0.324,1.334,1.824,-3.398,6.559,2.089,-1.807
1.0,-0.022,-1.443,1.758,3.261,-3.907,-1.844,-2.132,0.594,3.653,-0.924,-2.693,1.089,0.771,-0.736,0.933,-2.511,-1.052,3.03,-1.748,-3.754
2.0,-2.951,-0.334,-1.762,-5.18,-6.365,1.745,-0.117,-3.45,0.01,-3.676,0.297,-1.789,-4.37,-5.112,1.807,0.515,2.003,0.969,2.281,-2.871
2.0,-0.344,-1.806,2.034,-0.478,-2.777,0.726,-4.04,-1.168,1.549,-3.335,-1.675,0.411,-3.576,-1.028,2.17,-4.209,-1.625,1.128,-0.164,-3.219
1.0,2.974,0.957,5.267,5.151,1.406,-7.547,-2.345,-6.054,-0.196,2.162,0.546,-4.814,-0.283,2.645,-1.333,0.938,0.011,-5.127,8.054,3.084
2.0,0.968,-2.303,-1.795,-1.111,-1.69,2.09,-1.442,-3.327,-1.916,-1.646,-2.336,3.76,-2.804,-0.754,-1.956,-1.561,1.825,-2.065,-2.001,3.072
1.0,-4.372,-1.421,-0.735,-2.084,-2.595,-0.161,1.447,-2.889,-5.141,5.56,-1.244,-0.911,-0.055,2.236,-1.352,2.29,3.58,-4.355,1.961,2.751
1.0,-2.205,2.914,-1.5,0.249,-0.822,-3.388,1.498,-1.194,0.973,-0.632,-0.214,-1.362,3.227,4.081,-0.507,3.638,-3.139,2.718,3.655,5.241
2.0,1.712,-0.868,-3.041,-3.863,1.828,-1.413,2.829,0.442,0.589,5.165,4.589,-5.39,-0.558,1.997,5.133,1.417,-2.766,-2.413,-0.476,0.898
1.0,-3.644,2.198,2.517,4.141,1.443,-2.257,1.329,3.361,3.049,0.168,-5.578,-4.955,1.103,2.732,-3.821,-0.759,1.424,-2.825,2.314,2.594
2.0,-0.879,-0.688,-0.905,-4.81,-0.961,-2.389,0.714,-3.03,-0.218,0.146,-5.432,0.556,-5.773,-1.545,-1.208,-5.284,2.066,-6.788,-1.341,-6.182
2.0,-3.003,-5.069,0.07,-1.132,-2.08,0.603,-2.948,-1.607,-2.837,-2.282,-1.217,2.071,2.056,-0.488,-2.139,-2.864,-1.394,-2.071,-1.727,1.069
0.0,-0.323,-5.846,-1.671,-3.455,9.273,1.602,0.16,-2.04,-3.028,0.871,1.749,-1.869,0.705,-2.473,-1.409,-5.704,-2.335,-2.354,-0.172,0.789
1.0,-4.323,2.226,1.441,1.431,-0.166,-5.829,1.769,2.576,1.271,-3.918,-2.284,-1.634,1.787,1.788,-1.073,1.834,-1.27,1.406,2.043,2.75
1.0,-1.998,0.067,1.967,3.241,-0.603,-1.2,1.939,-6.539,0.397,2.384,-0.535,-3.826,2.361,0.234,-6.845,-2.012,5.597,-2.376,4.955,3.268
1.0,-4.52,6.366,0.436,-0.736,2.461,-2.541,-4.954,-0.833,-2.113,2.18,0.403,-3.544,-4.123,2.496,-3.398,0.626,-0.436,-1.874,-0.609,0.637
0.0,4.74,-4.242,-3.988,0.135,2.348,-3.838,0.186,5.535,0.93,-6.034,4.332,-1.043,0.228,3.738,-3.041,0.12,0.633,2.696,-6.204,4.032
0.0,0.544,-1.296,-1.292,-3.563,1.056,-3.988,-6.965,-2.035,2.312,-0.904,-2.909,0.86,0.088,3.276,1.689,1.957,-6.82,0.428,0.365,-5.672
0.0,0.593,1.829,0.028,-0.436,-2.205,0.417,-1.001,3.16,3.971,4.104,-1.115,0.605,-0.117,2.96,1.447,-0.846,-5.486,2.176,2.206,0.599
1.0,0.46,-2.292,2.118,1.97,-1.231,-1.174,0.899,-2.343,-2.777,1.176,-2.473,0.383,0.366,-3.3,-2.471,3.705,4.105,0.154,3.429,3.11
0.0,-1.81,2.96,-0.334,-2.734,-0.575,-4.596,-2.634,2.08,-0.541,1.356,0.679,-4.817,-3.52,-3.387,-0.316,1.857,1.293,-3.404,2.582,2.399
2.0,2.108,-0.516,2.704,-0.544,-3.326,0.244,1.618,-4.65,-4.663,-2.672,-1.636,-0.53,-2.709,2.276,1.768,2.418,-2.952,-0.214,0.919,0.008
1.0,-0.994,5.244,-1.392,-1.272,-0.482,-0.599,-3.809,0.28,-0.014,0.528,1.975,-2.086,2.588,5.284,1.381,2.525,-0.771,0.849,1.301,3.229
1.0,-3.125,3.381,0.408,4.059,-1.807,-4.75,4.685,2.31,2.714,-0.655,-4.02,-0.589,1.672,0.961,-1.117,0.665,-4.516,-0.313,-1.826,3.7
2.0,-1.781,0.124,1.569,-4.544,-1.134,4.618,-1.271,-1.984,1.259,-0.298,-1.692,2.997,-0.687,2.67,-7.494,-3.998,-2.18,-2.867,-6.276,2.331
2.0,0.376,-6.414,2.148,3.526,-4.699,1.158,1.207,-2.145,-1.464,1.121,-2.85,1.166,0.072,-0.824,5.665,5.587,-0.064,-8.138,-0.219,8.644
1.0,4.398,0.55,5.232,3.866,-5.113,-1.542,-1.372,1.835,4.002,0.352,-3.816,1.295,-1.678,-3.531,0.367,-2.484,-0.087,3.472,-0.89,-4.37
0.0,1.877,0.027,-3.668,0.862,-1.032,-0.163,3.865,1.973,-3.914,-1.115,0.294,-2.484,-3.31,-2.576,-4.284,1.833,-0.469,-1.112,0.776,-2.734
1.0,-2.262,3.133,-2.061,2.296,-1.005,-3.926,0.351,-1.454,-0.283,4.387,-4.421,-0.752,-1.752,2.922,-0.761,4.657,-1.752,-1.184,0.783,-3.884
0.0,0.888,-1.748,-1.117,0.86,-5.393,-3.162,-1.345,-2.87,-1.449,3.641,-2.837,0.409,0.78,-0.992,-0.855,1.716,-2.141,-0.086,2.562,-2.602
0.0,-2.937,1.118,-1.101,-1.836,-3.631,-0.588,-0.907,-2.126,-2.503,1.725,-1.462,0.561,-0.08,1.939,1.06,-0.967,-0.638,2.17,-1.086,-1.944
1.0,-0.313,6.936,2.459,2.929,0.065,0.673,-1.848,4.416,-0.765,-0.831,-2.615,-1.199,3.753,-0.113,1.855,2.858,-1.299,2.372,3.345,1.001
0.0,1.211,-2.113,1.214,0.856,-2.017,-4.817,1.485,0.974,1.819,0.672,4.206,-1.276,3.835,4.21,4.707,0.143,2.359,-1.365,0.307,3.906
2.0,-6.786,-0.139,4.963,-1.622,4.159,7.008,-0.847,1.669,0.943,0.597,-2.812,1.608,0.334,-7.038,-8.596,1.66,0.411,-3.265,-3.763,-2.601
2.0,1.374,-2.577,3.274,-0.871,-3.912,-0.383,2.11,-4.96,-5.231,-0.768,-0.225,-0.238,-2.511,1.404,0.157,0.891,-2.371,-1.609,1.359,2.843
2.0,-0.335,-2.611,1.3,-4.34,-2.607,-0.751,2.015,0.469,1.164,1.476,4.999,-0.078,-0.842,3.833,1.084,2.775,-1.753,-5.261,-1.653,4.905
2.0,0.063,2.785,3.225,-1.895,-2.148,1.846,-4.355,-2.862,4.12,-1.511,-6.027,2.448,-6.402,-2.225,0.59,-0.697,-0.615,1.433,-1.589,2.589
0.0,-4.609,-3.175,-0.075,0.794,-0.214,0.664,-9.421,-0.513,-3.099,2.677,-1.693,1.832,-2.872,-0.268,-2.931,1.31,-4.762,5.133,-0.173,-2.55
0.0,-2.744,0.589,1.935,-3.618,-0.498,0.034,2.451,0.934,1.241,4.604,3.016,-6.504,-7.283,-5.515,1.68,-0.084,8.106,-8.085,3.988,3.751
0.0,-1.597,-4.779,-4.405,-1.573,5.494,-0.032,1.74,-4.36,-3.846,4.34,4.97,1.683,-0.87,-1.173,6.187,-4.034,2.967,-2.051,-1.366,2.709
1.0,0.842,5.767,2.5,-0.908,-2.24,0.078,1.108,2.247,5.114,-1.019,-3.005,-2.666,0.078,0.545,-6.584,3.059,-3.121,2.844,5.304,6.325
0.0,-3.791,1.067,0.155,-4.362,2.174,1.39,-2.498,1.886,-1.82,2.033,0.705,-1.121,-2.466,-4.708,-4.019,0.725,3.106,-5.349,5.228,4.137
0.0,-0.433,2.003,-1.482,1.612,4.587,-1.311,4.32,-1.501,4.68,1.203,1.957,3.868,0.898,5.118,2.309,-3.68,0.825,-1.117,-2.909,2.613
